passenger1Id,passenger2Id,numberOfFlightsTogether
2388,4301,4
5709,5714,4
5737,5720,4
11105,11155,4
11138,11127,4
1722,5048,4
4223,4678,4
1401,4626,5
5313,3871,4
8380,5304,4
4199,7671,4
4503,8037,4
3151,3483,6
5933,5992,5
188,170,4
196,2383,4
1505,3025,4
4881,3012,4
9822,9868,4
6515,10988,5
5207,8961,6
5283,211,4
11777,11725,4
1422,2867,4
1696,1439,4
7307,4483,4
3666,12013,4
8563,13830,4
6769,5425,5
10371,10356,5
10356,4850,4
8411,8961,6
13380,6089,4
11879,5634,4
5634,5111,5
7685,10306,4
3137,280,4
9052,9068,4
2262,2018,5
8146,1735,5
2392,286,4
1317,3711,4
534,519,4
3749,815,4
3275,4711,5
2088,7180,4
2988,6585,4
5978,7562,4
3784,1436,5
6572,7186,4
9676,8084,4
9676,8286,4
10267,7243,4
11909,3993,6
11910,6369,5
8835,10083,4
5980,11962,4
2274,2258,5
7327,11379,4
8732,10760,5
4925,4919,4
9212,8589,5
212,8598,4
4820,2024,6
2354,148,6
10709,10770,4
10772,10726,4
484,6560,6
1849,6560,5
3618,4202,6
7560,4451,11
7209,4202,6
7209,5503,6
7209,2345,6
8729,61,6
10796,10788,4
6497,8910,4
4915,4939,4
1715,1637,5
10414,10434,4
10434,10442,4
3820,6743,6
8477,4616,4
3930,1287,4
4042,4080,8
10456,10433,4
3173,3101,4
4832,4862,4
831,885,6
7822,1335,5
8350,3409,4
1428,8232,4
7163,8593,6
8557,2728,7
6052,6100,11
10389,7768,4
1677,6100,5
4099,4054,4
4083,4051,4
4031,4056,7
780,7590,4
10954,7418,4
11872,4391,4
10653,7593,4
4407,4409,4
3518,3548,4
1298,266,5
1298,3104,6
4493,4417,4
2243,4473,5
2299,3561,4
2285,3582,4
9326,9382,4
9791,9388,4
1493,3216,6
2435,2482,4
2413,2452,5
1043,1031,5
764,355,4
1051,362,4
1051,360,4
1001,704,4
1001,791,4
7676,3609,4
648,6678,4
469,12473,4
3488,12032,4
10541,7502,6
746,324,4
4131,7517,4
5138,5122,4
3752,774,4
878,806,4
6116,5447,5
173,142,6
6365,6127,4
8788,8754,4
9028,6523,4
8239,8279,4
12377,12323,4
1289,2969,4
798,5416,6
993,7507,5
9779,12859,4
11211,7721,5
11587,3897,4
6591,10205,4
6857,9994,5
5201,11572,6
4166,7114,5
6323,3897,4
7114,3897,4
9072,9050,5
2964,7099,5
2106,6293,4
4319,1984,5
169,5145,4
2162,2148,4
618,3161,4
5478,2511,6
2783,4012,5
5476,5495,4
5432,5426,7
4309,2759,5
5463,5471,4
5446,2759,5
5471,5486,4
2867,5440,5
2867,4388,7
2959,4052,5
4017,4395,6
5458,1666,6
5466,5443,4
5416,5464,6
8157,8110,4
1701,3615,4
7650,3931,4
505,592,5
1309,400,4
2108,9659,4
6522,863,4
6522,241,4
1404,4689,4
4318,863,4
4318,6024,4
400,3432,4
6053,728,4
736,9659,4
10880,6027,4
3396,1954,5
3993,1347,5
1555,1352,5
10776,72,4
7721,7745,4
4933,9622,5
9690,9654,4
9620,4449,7
10154,5483,4
12163,7094,4
6321,8359,4
14071,7094,4
7094,9157,4
14725,14727,4
2290,2264,4
2272,2271,6
1702,1744,4
2226,2235,4
2282,2288,5
8454,8654,4
233,8078,4
8552,5303,4
5395,1378,4
3896,10596,4
13607,13613,4
9956,13668,6
5259,8988,4
11926,11946,4
12354,9217,4
7643,5259,4
9696,3332,4
9648,8824,5
650,205,6
650,274,6
1300,3955,4
1300,2563,5
1300,2545,4
3616,11296,4
12052,11727,5
12850,11600,4
3597,3541,4
6051,6012,4
1055,1701,4
7848,2441,5
9624,4860,4
4933,300,4
9690,5383,4
8824,1089,4
9601,5672,4
5901,5946,5
5972,5926,4
5982,5991,4
3117,1507,4
2916,2910,4
1444,1310,5
11354,11312,4
243,296,4
5976,5919,5
5976,5946,6
5919,5907,7
5992,5913,4
2171,2150,4
11400,3518,5
10022,8128,5
4827,9495,4
6541,7810,4
3802,4404,4
3611,8403,4
10116,2153,4
12151,12157,4
8211,4711,5
1466,435,4
3814,4559,4
9600,8871,5
7845,7877,4
901,2857,9
4346,4090,5
11073,7089,4
5665,3486,4
13111,13173,4
13851,13857,4
13896,13848,4
8938,8915,4
9766,167,5
789,4541,4
9540,3611,4
8078,4541,4
2346,1106,4
10235,3784,4
8268,2180,4
9486,9894,4
11841,9651,4
6016,6069,7
4321,758,4
7126,3176,4
3889,13731,4
11034,7846,4
13781,2468,4
2468,13731,4
6051,6019,4
6006,6041,4
5434,2544,6
5356,1598,4
4346,147,4
147,4641,4
1598,3991,5
2457,1737,4
3688,5978,4
5331,3801,5
3470,700,4
2197,3193,4
609,3151,4
2584,2534,4
3195,2186,4
2538,3114,4
2153,603,4
295,2175,4
6833,3120,4
6833,6039,4
6872,6898,6
3120,1865,4
4373,6001,4
5788,324,5
2773,3544,7
6047,5966,4
1619,6039,4
1619,6827,4
6869,6809,6
6893,2759,4
5744,3544,4
6847,6864,5
6814,6836,5
6814,3544,4
6077,2759,6
3576,5954,4
5440,5954,4
5440,6889,4
6897,3544,5
10271,10644,4
3243,10548,4
11336,11330,5
2601,3967,5
578,522,4
12553,12574,4
9822,12574,5
4650,4686,4
4627,4689,4
650,3157,4
226,243,4
6823,6801,4
7191,5748,4
2062,6317,5
4713,5162,4
5116,618,5
1528,4816,4
4675,6286,4
2745,4732,4
5215,510,4
3961,3906,4
3875,2856,5
6251,8687,4
8754,11509,4
10665,10659,4
11571,3309,5
5614,5637,5
4326,4709,4
2802,4376,4
4106,1376,4
2231,6857,4
6668,6729,4
8892,8826,4
8892,8821,4
3519,10862,4
6807,4749,4
10757,14100,4
4632,1643,4
3208,4914,4
1826,5422,5
4069,4903,4
1617,6092,4
9866,6731,4
2775,1572,4
8132,1158,4
58,2942,4
911,989,5
3329,3360,5
935,959,4
6188,6197,4
7029,5668,4
3177,4627,7
451,6773,5
1424,1149,4
5307,1059,4
405,5396,4
11948,8030,4
11898,11276,6
8163,7844,5
8851,7825,4
5096,1056,4
10203,11874,4
7560,7825,4
11957,12862,4
5787,6242,4
3477,4627,5
4682,5490,5
8073,1244,5
6773,8037,5
4395,5819,4
732,2939,5
1830,1864,4
11779,13105,5
13623,13605,5
658,606,4
5021,2687,4
409,1512,4
696,290,5
3174,3154,4
3122,3154,4
3439,641,4
3405,3493,4
290,295,4
5711,139,4
954,15122,4
8339,4478,4
996,8315,4
9823,9474,4
901,8353,5
4497,2857,4
5579,2857,4
1635,6786,5
7685,4035,4
3278,6796,4
7728,7793,4
9044,9027,4
1155,2753,4
3959,8159,4
135,172,4
816,419,4
1254,1211,4
1444,9255,4
1956,3180,4
9728,7162,4
3175,3101,4
4945,3299,5
7692,5101,4
7266,1595,4
8956,5198,4
8965,8960,6
8914,8987,4
8948,8945,4
8979,8987,4
4344,794,5
10909,6099,4
2925,2912,4
7384,5347,4
10937,11561,4
9623,12069,4
5989,6707,5
7862,7831,5
3299,11883,5
3595,11329,4
9376,8299,6
9279,7193,4
7667,2851,5
8762,8743,4
3367,10806,4
7796,1800,4
5789,3590,9
4798,6813,4
6812,6863,4
7854,7865,4
7318,7346,5
5459,5445,4
6471,5748,6
6136,1030,4
1031,773,5
5749,5714,4
9988,11284,5
2941,5955,4
45,611,4
9951,10203,6
3563,3671,4
955,2909,5
2901,126,4
3571,3536,7
2273,3603,4
946,3679,4
3567,3510,4
5423,7810,5
4283,2482,5
7039,7890,5
7643,5546,6
7643,4552,5
13168,13174,4
2793,4972,5
12516,9152,4
12389,2549,4
3702,13217,4
4972,10812,4
10573,6616,6
6993,11559,4
11527,501,4
3538,1882,4
5377,5393,4
9752,9768,4
4726,1531,5
1160,4438,4
9465,9499,5
1913,1902,4
11798,6946,4
743,712,5
759,797,6
730,749,5
705,761,5
705,773,5
706,740,6
1954,1911,6
750,762,5
705,721,5
760,791,6
724,721,5
737,752,5
796,776,4
478,3873,5
5669,9063,6
2851,5055,4
11407,7737,4
366,10104,4
3720,2275,4
9751,9441,5
8114,4802,4
4407,2655,4
4967,4593,5
5594,3850,4
3421,247,8
3260,6032,4
11648,11642,4
2476,10596,6
4051,5314,4
4293,10535,5
4293,6827,4
4408,5696,4
1041,8424,6
7579,5016,7
10058,241,5
10819,4363,5
2532,2744,5
5056,3367,5
241,8424,5
8501,2097,5
5095,4203,6
8171,1325,4
771,218,4
5253,1084,4
5253,2926,6
11328,11369,4
1641,10676,4
6319,2383,5
7851,1819,4
6382,489,4
10873,10806,4
1370,1323,6
5930,5947,4
3087,199,4
366,2635,4
338,1258,5
2665,2664,4
402,415,4
402,3947,4
2488,2269,8
399,2998,4
5321,4868,4
1528,3910,4
7435,6962,4
5062,5073,5
5571,2797,4
4468,5819,4
11115,11119,4
11115,11156,4
11137,11153,4
9472,10435,5
3515,6579,4
13943,2605,4
13240,4136,4
8650,12040,4
5681,7533,4
10685,1539,4
11323,8180,5
7064,9576,6
3957,10548,5
5777,5757,4
5724,5771,7
11188,11132,4
11161,11194,4
11161,11132,4
11145,11193,4
9355,1138,4
6758,10685,4
13264,3610,4
5139,5155,4
899,888,4
848,3742,4
3756,3739,4
1722,4245,4
4284,4271,4
4230,4204,4
5096,5026,6
1413,1447,4
7616,3173,4
7616,1767,4
3173,1767,4
3896,896,5
5796,5375,4
2293,2285,5
2541,1699,5
3173,4209,5
8399,8374,4
5518,9926,4
546,3115,4
1701,629,4
10955,10953,4
1548,9744,4
2683,1303,4
6877,3975,4
8515,10440,4
8172,360,4
2511,1432,4
1837,2754,5
2776,1696,4
1484,1696,7
2869,435,5
4143,9867,5
12013,3364,4
11213,11767,4
7194,8050,5
1903,2575,4
5059,22,4
1467,1431,4
10377,10397,5
10322,10313,7
10325,10315,4
10334,3590,5
4097,5489,5
7191,7902,6
2054,628,7
7505,4152,4
2911,794,8
4171,2124,6
6486,4105,4
8604,4200,4
3180,4719,4
2030,4827,4
2378,2383,4
7543,7186,5
1946,7120,5
235,3849,4
3784,7562,4
683,888,4
12072,12411,4
3823,8095,5
11552,10406,4
10329,9017,4
9703,3663,6
2162,7186,4
10718,4034,5
10709,10716,4
10753,10720,5
484,8260,6
1849,2012,5
3618,2090,5
5330,2090,5
10762,10728,4
4202,10780,5
4202,2345,5
9066,2090,5
10713,10702,4
9700,2345,5
6729,2336,6
10414,10470,5
10470,10425,4
8656,8042,4
11253,11249,4
814,4054,5
779,7674,6
3904,3924,4
3994,3949,4
3994,3967,7
3945,3949,4
1569,3906,4
10483,10440,5
10452,10424,5
10470,10494,4
10425,10485,4
4307,4318,4
4010,4079,4
2446,8350,4
4761,117,4
8519,2123,5
6931,5867,4
3172,3101,5
10371,2926,5
5544,10322,4
3278,10346,4
4016,4088,4
4031,4014,4
4034,4040,4
376,366,5
14614,14693,4
10513,10565,5
2667,2531,5
3561,3532,5
9937,9951,4
9575,9351,4
2411,2414,4
368,1038,4
309,1025,5
1095,740,7
701,362,4
1057,706,4
1057,355,5
716,355,4
362,1013,5
362,1056,5
712,313,4
1053,341,4
5923,6906,4
11699,9992,5
10576,5175,4
1057,733,4
3707,3415,4
12551,6041,4
4911,6041,6
8592,4191,5
13781,8234,4
4752,6160,4
4441,4440,4
369,7638,4
9705,9750,5
3119,6523,4
6523,6507,7
9244,9289,4
11880,11883,6
12377,12338,4
3133,12298,5
1418,10440,4
7200,10308,4
10605,13249,4
2994,6857,4
10214,4166,4
13564,9540,8
7194,13296,5
2964,4685,4
11812,11874,4
11513,8671,6
5007,7060,5
4319,3285,4
1976,3205,5
774,3205,4
663,3177,5
3177,648,4
618,620,5
3113,203,4
6189,4882,4
6189,8965,4
4012,5426,6
4012,5438,5
4083,1314,5
5471,5401,6
5414,5451,4
5500,5479,4
4017,1371,5
2759,4339,5
5466,5483,4
5439,4080,5
5436,5464,4
1464,4059,5
8110,8102,4
5002,5092,6
5476,5456,4
5412,5409,4
5490,5496,4
4769,4779,4
1138,3851,4
1138,5696,4
6987,11201,5
6987,4689,4
4188,10017,5
2108,4728,4
6548,614,4
4728,2503,4
1283,4580,4
8266,4580,4
2522,3465,4
3238,860,5
12301,10365,4
3451,2841,4
809,877,4
10776,2427,4
7793,7741,4
2160,5072,4
7800,5963,4
14095,14070,5
14752,14728,4
14779,14770,4
14731,14727,4
2272,2291,4
2268,2271,4
9058,6304,4
1570,8019,4
991,2656,4
3295,5467,5
8121,2708,4
10640,6787,4
1041,4287,5
13610,13603,5
13613,13658,4
7710,13657,4
8824,9665,5
5383,9640,5
348,9957,5
205,274,8
606,1300,4
606,3162,5
1544,274,4
415,427,4
2560,3180,4
1831,11276,4
6783,4496,4
11250,11279,4
2581,11296,5
1608,1365,8
9596,4930,4
7073,6598,5
9624,388,5
9624,9696,4
9624,9640,5
4860,9686,4
8824,9601,4
660,682,4
5935,5979,4
5918,5946,5
1762,4402,4
5561,5551,4
1351,2644,4
4329,979,5
2902,11508,4
5942,5984,5
5942,5917,4
10095,11225,7
11400,9495,6
10015,1673,6
3963,9331,5
1673,10089,6
1403,795,4
7319,11315,4
2869,11315,5
11583,3317,4
4506,3831,4
3815,3867,4
2178,2152,7
11171,1563,5
10478,11225,4
4380,4364,4
933,1391,5
1369,1439,4
10496,5513,4
14090,14051,4
14069,14048,4
14011,14060,7
10994,5071,4
7934,8169,5
2197,3477,5
6529,855,5
10541,8679,6
855,10616,7
1444,2544,6
147,4554,4
2760,878,4
5912,5800,8
3688,3971,4
3111,362,4
362,4849,4
3182,244,4
3167,3114,5
2993,6833,5
6872,1619,4
6872,5500,4
6839,5494,4
6839,6885,5
6878,3576,4
5993,6809,4
6817,5769,4
2717,1865,6
2717,6829,5
1619,5954,5
6071,6408,4
4412,477,4
6814,6848,5
5500,6889,4
6864,6017,4
477,6049,4
477,5443,5
6077,324,4
4481,6408,5
2759,4942,5
6827,6832,5
5443,5706,5
5720,6848,4
6848,6897,5
6001,5491,6
3544,6096,7
7017,10212,4
13973,13916,4
3127,677,4
4815,4893,4
5021,9466,4
4645,4607,4
4630,4655,4
2187,3448,4
3178,3186,4
605,622,4
3109,3123,4
7191,4827,4
9395,8368,4
7950,1860,5
7772,8653,4
5943,5748,5
6208,7902,4
8653,1079,4
10089,1617,4
1617,5748,4
6857,6892,8
9357,4572,4
10749,8830,4
6251,8196,4
10393,6778,4
9066,1818,5
382,4391,4
8368,10526,4
2328,2404,5
2062,1963,5
2062,3517,4
1982,4391,5
8516,920,4
12537,12563,5
2793,1828,4
4614,2280,4
4911,1521,4
4700,4942,4
3385,4656,4
1548,6092,4
6004,3963,5
4269,4258,5
3963,5084,5
1046,4646,6
391,5422,4
391,5467,5
3861,1572,5
1692,4593,4
4914,3998,5
6372,848,4
3332,3309,8
5529,6060,4
12188,11212,4
9932,1099,4
1350,3999,4
10778,5277,4
9951,4451,4
7560,11874,5
10310,2437,4
10719,7844,4
10767,8406,4
4451,6777,4
10234,7844,5
6810,8073,4
2886,5590,5
8007,5596,4
8461,2939,4
4226,9529,4
6256,5668,4
10909,4483,4
6906,6912,4
2601,442,4
13791,13734,4
9420,2333,4
11353,15113,4
15126,15122,5
15126,3962,4
1428,1824,4
3288,2173,4
10398,6878,4
5404,3801,4
7549,7195,5
6143,6135,5
5664,5637,4
663,7866,5
3169,3950,5
1940,8353,4
7866,441,5
7039,3735,5
3292,2326,5
3855,5482,4
5579,7872,5
5482,3278,5
5442,3735,4
901,5505,5
4307,4030,4
7761,7753,4
9051,9027,4
9044,9035,4
4611,7718,5
7192,7120,4
9243,9255,5
9786,2504,4
1133,4792,5
240,3315,4
2254,4142,4
10625,5319,4
9067,9032,4
6295,4786,4
8958,8970,4
8904,8965,6
8345,7390,4
8957,8950,4
6089,5484,4
1167,2769,4
4502,13462,5
4022,4377,4
4199,1111,4
4315,4341,4
190,119,5
11727,871,4
10261,9779,4
4854,11561,4
1085,636,4
1134,5219,4
450,408,4
6437,6289,4
10203,10484,4
262,9271,4
9068,9271,5
2656,6584,4
3880,3416,4
1097,8290,4
14091,12948,4
14777,14712,4
7740,7833,5
6812,6891,5
7039,3590,6
8208,8269,6
6813,8269,4
7318,8216,5
3958,4453,5
1573,360,5
391,11450,5
5002,10179,4
8427,6896,6
11687,11649,8
2941,993,6
4810,9561,5
1825,11334,5
5043,3976,4
2138,8679,5
2458,1313,4
2263,2325,4
2263,2293,6
3698,126,4
2325,3678,5
2441,2437,6
2928,3675,4
2293,3571,4
3603,3678,5
1313,130,4
3540,2222,4
923,2223,4
3153,3278,5
2973,7896,6
7505,5668,5
7643,5668,4
7860,3278,6
10368,9441,4
5315,10311,4
5910,5414,5
3875,9171,4
12570,9152,4
13638,10507,6
8036,9171,5
12389,1033,4
3702,13636,4
5240,13636,4
3405,5977,4
1429,64,6
14009,14042,4
5328,5377,4
9898,9914,4
1954,1969,4
4502,6184,4
11057,11438,4
768,793,5
768,706,7
764,716,6
797,705,5
797,707,5
1992,1957,4
1947,1971,5
746,763,9
9751,1218,4
1343,2097,8
11972,5850,4
11917,11914,4
7507,4707,5
1678,5734,5
4955,8195,4
2718,10975,4
7998,5734,5
8165,1246,7
8195,1246,4
6458,1074,4
5696,6165,4
7858,394,4
8281,8235,5
5414,6867,4
5777,5450,4
7579,7919,5
5016,1378,5
2174,7076,6
4269,2117,5
7098,863,5
2408,4502,5
1490,3112,4
4770,7635,4
3249,2201,4
8073,1635,4
7843,2383,4
7205,2214,4
1636,5770,4
1363,948,4
3174,733,5
670,2586,5
2909,1528,4
1649,1528,4
1261,1528,4
4900,2700,4
4278,3171,4
4896,6930,5
3442,2143,4
7406,6908,5
7489,5922,4
7268,7279,4
3820,4541,6
3755,865,4
5571,865,5
10331,2910,4
1684,5560,5
3663,3655,4
5702,5766,4
5779,5769,4
5738,5772,5
5759,5733,4
11158,11103,4
11200,11101,4
11115,11161,4
11135,11122,4
11189,11119,4
11108,11190,4
7725,9274,4
6576,3974,4
2925,9364,4
13405,13411,4
3889,7846,5
9410,8025,4
10229,139,4
9043,138,5
2500,3410,5
10454,6258,5
7612,1009,4
10196,7635,5
11176,11140,5
11137,11127,4
813,899,4
3706,3791,4
3717,3791,4
4261,4237,4
4209,4288,6
5022,4260,5
4237,1413,4
4202,4287,4
7616,2786,4
7616,7603,6
232,1291,4
4199,937,4
2528,7603,4
12934,11651,4
12955,12963,5
3466,9988,4
9902,9968,5
10000,9957,4
546,1701,4
9896,9868,4
3077,2894,4
1074,1250,4
86,167,4
11544,10809,5
10809,11594,4
13862,13830,6
9280,7533,4
8106,2485,5
11513,11099,5
4611,5136,5
5059,4221,4
8702,8749,5
2861,833,4
6694,7403,4
10396,10352,6
5789,1635,7
10377,10394,4
6447,4249,10
4627,8037,6
10334,8961,4
11003,3926,4
2284,5167,4
857,628,4
6978,9281,4
4973,5634,5
6089,12563,4
4896,364,4
8387,9019,5
6112,3737,4
8121,3975,4
2247,3975,4
2458,3329,5
2018,3275,4
3749,763,5
3888,5418,5
4150,1769,5
8994,7792,4
12541,9873,4
5643,281,4
2379,2369,4
4416,1436,4
1028,6572,5
2988,2712,6
4213,7120,6
7453,12083,4
11844,3239,4
9355,5711,5
1651,4285,8
2518,3513,4
601,9819,4
9212,8887,4
1819,1598,6
10779,10796,4
10701,10770,4
10756,1715,5
10798,8260,4
4202,3002,5
392,1715,7
3002,9700,4
6497,3690,4
4774,10703,4
10772,10780,4
10798,10785,4
8299,11610,4
10482,10492,4
1561,1542,8
8042,10043,4
2212,10455,4
3905,3985,4
1544,1569,5
4008,4041,5
10480,10458,6
10407,10458,4
3968,3932,4
2231,2272,5
8519,7111,4
8246,8557,6
1078,7799,4
10397,5544,4
9410,10313,4
5544,7768,4
4016,4025,7
7879,291,4
334,354,6
12299,11089,4
2826,3910,4
368,360,6
337,323,4
11090,11093,4
5732,2957,5
3552,2285,4
3600,3565,4
3565,3561,4
2655,1243,4
4475,1269,4
3548,3532,5
2419,2474,4
10085,9055,4
9340,9332,4
9951,9929,4
7636,8045,4
2409,2474,4
764,1056,4
1057,382,4
374,704,4
392,746,4
10753,4450,4
7151,1947,4
258,13842,4
4212,5175,5
1641,4212,4
897,806,4
827,847,6
4191,3777,4
8777,8788,4
6583,624,4
9028,5855,4
11880,11817,6
771,10308,4
3292,6166,4
9974,1769,5
6857,712,4
6857,5212,5
7721,3319,4
5101,4957,4
2092,132,5
4685,712,5
13296,356,6
3319,356,4
7099,9101,4
712,5212,5
4359,7841,4
11880,11871,6
12173,22,5
4685,2588,5
2477,1971,4
2187,2188,4
2134,2122,4
2116,2182,4
2179,2163,4
2148,2140,4
2148,2122,5
2114,2144,4
5056,5002,4
928,4059,5
4309,5406,4
5494,2717,9
4373,5440,7
4083,5412,5
5459,4059,4
5406,5456,4
5448,4364,5
5471,1666,5
4399,1818,5
915,5420,4
1337,4388,7
4395,4025,8
5420,5416,4
5416,5483,4
2939,5484,6
8175,8145,5
5476,5458,4
5410,5458,4
4424,3931,4
1138,1378,4
7809,5016,4
4188,5132,4
2108,4823,7
5530,888,4
2532,7677,4
4318,6053,4
10016,210,4
863,7679,4
2503,728,4
5696,6024,4
6024,728,4
9904,7864,4
2504,2545,5
241,5132,4
8365,3332,4
821,856,5
7707,7768,5
7363,7398,4
8317,7469,5
14754,14778,4
14754,14727,4
14718,14757,4
6576,7469,4
14703,14731,5
14750,14727,4
2265,2256,4
2262,2241,4
2262,2288,4
2288,2271,4
8662,8609,4
8525,8533,4
4287,5375,4
7395,13620,4
7710,3977,4
2982,2455,4
4850,4839,4
9648,7131,5
5686,10842,4
2570,215,4
293,274,7
2521,2567,5
215,2567,4
3931,3180,4
3958,2701,4
4591,9621,4
11271,8165,4
6777,11296,8
3530,3583,4
1076,1009,4
11736,11720,4
4944,4034,5
4854,12850,4
12005,11600,5
2286,4432,5
4455,3266,4
6769,8588,4
3464,3483,4
388,5572,4
1982,5383,6
3844,9622,4
3844,9693,4
9619,4553,4
9601,9640,5
9693,9660,5
9618,9628,5
5952,5976,5
3656,1377,4
7112,138,4
208,296,4
5994,5913,4
5560,6730,4
2004,3615,4
2446,3700,4
11400,9385,4
2054,9955,4
7656,8684,4
7656,9389,4
10841,7810,4
8981,12057,4
8314,11179,4
10631,11290,4
2159,2102,4
5058,9500,4
10023,1850,4
11422,10809,4
3152,2906,4
1248,1323,4
1369,994,5
3766,1657,4
7356,7394,5
2459,3522,4
5095,4355,4
4712,4308,4
6073,6013,4
6071,6008,5
6039,6069,7
1244,3635,4
4321,4034,6
10352,7502,4
6113,3090,7
13753,10585,4
1801,3991,5
1868,4695,4
1034,5116,4
2780,5727,4
5343,4814,4
609,3114,4
701,3402,4
218,2153,7
3159,3471,4
3114,221,4
6833,5788,4
5964,6869,4
3120,5481,5
997,6864,4
997,6077,4
997,3544,4
6075,5798,4
6878,5494,4
5993,4412,4
5993,6824,4
6016,5771,4
6016,6896,4
2773,6885,4
6817,5798,4
2734,6063,4
4412,6897,4
6039,5500,6
6855,6049,4
6855,5440,4
4990,5977,4
4990,6049,6
5977,6830,4
6069,4942,5
6408,6853,4
6049,3544,6
1817,5443,4
6874,6017,4
7810,3503,6
11330,10515,4
521,542,4
515,518,4
4820,4824,4
7579,1753,5
4696,4656,6
4618,4671,4
9062,9862,5
650,645,4
670,215,4
3104,645,4
2062,7910,4
628,4917,4
6114,9369,4
7510,4713,5
8368,10015,5
9421,4816,6
6236,2745,4
5403,9014,5
11171,9357,5
6622,7718,6
4209,9101,4
6554,9661,5
11993,3592,4
1254,83,4
4190,2754,5
1163,1376,4
9626,6729,4
8729,182,4
392,8884,4
8260,6892,4
2062,2281,4
2075,3226,4
2075,3585,4
3517,2072,5
2404,2264,4
4294,7859,5
11275,6807,4
3573,4294,4
4977,1853,4
4614,1293,4
4993,3964,5
6004,3295,4
1444,3920,4
5367,5055,4
631,5460,4
2509,4430,4
4656,1643,4
443,4552,5
4988,6027,5
5420,3920,6
1848,1807,4
2937,2908,4
1396,957,4
2934,2908,4
2725,1396,4
9940,2656,4
13623,3773,5
10632,10115,4
2274,13683,5
1099,5922,4
6626,3773,5
10719,11883,4
8163,6777,4
4070,10234,4
11880,10702,4
2437,11874,4
10716,1056,4
1240,5093,4
9046,8961,4
5787,8411,4
5766,732,5
6294,6418,5
5590,8037,5
6100,4339,5
1984,3266,4
3157,688,4
7660,8173,4
5679,5644,4
3477,3451,4
759,3446,5
3438,3402,4
3438,3444,4
9687,5630,4
7192,7430,5
13771,13792,4
613,3298,4
12220,9364,4
634,629,4
1406,4255,4
9920,6523,4
1677,13121,4
5693,5670,4
5789,3735,5
1646,3093,5
3855,625,4
2857,5442,4
5411,4035,4
6786,3503,5
12210,1845,4
4294,3651,4
1048,4148,4
5051,798,4
813,798,5
6050,7369,4
9766,2504,4
529,1767,4
578,2316,4
8956,5943,4
8973,8983,4
7509,2196,4
2972,2743,5
2911,4169,4
13432,13440,4
1351,2972,5
3251,4409,4
6535,10067,5
12906,6437,7
7326,8397,4
12002,707,4
12002,4854,4
4227,10837,4
10837,11600,4
10432,4854,4
871,11224,4
12069,12005,4
11561,12005,4
3542,11296,4
1555,4903,4
8245,6777,4
12758,12773,4
9229,8895,4
9935,6584,4
3117,1413,4
10697,1769,4
6864,14018,5
13594,13579,4
4502,13268,4
7662,11554,4
14767,14726,4
5731,6860,5
7868,1182,5
5754,5748,4
7951,10179,5
5002,11633,4
11690,9988,4
6084,3544,5
9063,1218,6
4016,10315,4
2949,10847,5
2949,3977,4
11807,4927,5
611,5955,4
611,9561,4
1470,3665,5
3665,6066,4
10847,10868,5
10175,3693,4
8024,4707,5
2221,2263,8
3654,3645,4
2263,3675,4
3698,2273,4
2293,3536,4
972,3536,4
2273,3510,4
3547,2236,4
3547,1313,4
3678,3624,5
7662,8461,6
4283,9098,4
3802,9466,5
5544,3760,5
5544,2068,6
2068,9834,5
5644,1917,5
574,1917,5
9466,9441,5
5217,11827,4
3875,7995,4
12189,5769,4
13594,9472,4
8036,9653,5
10340,1064,4
9466,3615,4
631,443,6
9914,9493,4
1962,1973,4
7520,11719,4
10784,7565,4
719,762,5
768,739,6
792,778,5
764,706,6
749,773,7
5343,5372,4
1937,1933,4
793,706,5
789,722,4
751,740,9
3405,6975,4
5256,9770,4
1343,8195,5
11972,5416,5
556,7737,4
9752,5850,5
11930,1562,4
3677,11407,4
1580,3309,4
5434,3991,6
3492,1598,6
1046,2504,4
403,682,4
5681,5663,4
8231,8266,4
8231,8281,4
6881,3665,4
3665,7810,4
3665,1341,5
6080,2527,4
7606,2868,5
5513,4550,4
258,10253,5
1041,5358,4
7579,2489,6
4056,3112,5
7444,1431,5
7600,8197,4
8596,9068,6
4177,8546,5
1163,6289,4
10832,10873,5
2191,1153,4
2522,10403,4
1830,2709,7
1290,1092,4
5993,2734,6
5993,5911,4
670,3947,4
402,2586,5
4827,2586,4
1261,132,4
3415,727,6
624,752,4
4278,2143,4
5792,2501,7
2869,3801,4
3637,3607,4
1314,1337,8
5799,5768,6
5740,5733,4
5788,5769,8
5736,5727,5
5744,5761,8
11115,11128,4
11128,11178,4
11164,11121,4
11165,11157,4
11190,11140,4
11121,11103,4
11143,11140,5
10960,3498,4
6102,11711,4
13839,2925,4
9300,7552,5
11879,9576,5
10559,2910,4
13112,7552,4
9043,13264,4
5788,5746,4
11189,11132,4
11137,11161,4
11188,11139,4
11178,11145,4
11142,11157,4
13822,13840,4
801,822,4
812,833,4
881,888,4
839,3739,6
4277,4260,4
4274,4224,4
5319,4248,4
2231,6740,5
3173,4435,5
9367,8326,5
9434,9430,4
9430,9868,5
8515,4080,4
3152,1465,6
1608,3015,6
167,64,6
11544,7877,4
10809,12074,4
4459,13432,4
9777,7877,4
8563,4989,5
6545,6460,4
8751,512,4
1186,1156,4
1183,1173,4
627,4485,4
6205,3440,5
10145,6730,4
8441,7605,4
